key	parent_key	code	titulo
100		A	Raw Materials, Chemicals, Paper, Fuel
101		B	Herramientas y equipos industriales
102		C	Suministros y componentes
103		D	Suministros y equipos de construcción, edificaciones y transportes
104		E	Productos farmacéuticos, y suministros y equipos de ensayo, de laboratorio y médicos
105		F	Suministros y equipos de servicios, limpieza y comida
106		G	Suministros y equipos tecnológicos, de comunicaciones y de negocios
107		H	Suministros y equipos de defensa y seguridad
108		I	Suministros y equipos de consumo, domésticos y personales
134910	134909	47132101	Industrial cleaning kits
134911	134909	47132102	General purpose cleaning kits
134914	105422	46182500	Armas o dispositivos de seguridad personal
134930	100758	14111530	Notas de papel autoadhesivo
134931	133449	60106300	Forensic science teaching equipment and supplies
134934	134931	60106301	Forensic science kits
134950	106358	51270000	Anaesthetic drugs and related adjuncts and analeptics
134961	102365	30111607	Unslaked lime
134965	108860	81112007	Content or data standardization services
134970	107739	44122117	Book rings
134971	105555	47121707	Motion sickness bags
134974	106173	50171551	Cooking or table salt
134977	104032	41113034	pH test strips or papers
134979	104032	41113035	Chemical test strips or papers
135298	116916	41116014	Urinalysis analyzer reagents
135486	104081	41113322	Nitrogen or nitrate or nitrite analyzer
135487	100169	10171504	Compost
135489	101456	25101907	Remolques de camping o caravanas
135490	107350	76111800	Limpieza de vehículo de transporte
135491	135490	76111801	Car or boat detailing
135492	106707	51171505	Simethicone
135495	105047	44101708	Ozone filters
135496	104899	43212112	Point of sale POS receipt printers
135499	105593	48101532	Commercial use cotton candy machines or accessories
135500	105633	48101715	Ice shaver machines or accessories
135505	101430	25101508	Coche deportivo
135510	109072	83111510	Interactive voice response service
135517	109148	84121607	Operating lease finance service
135519	112970	53102705	Uniformes escolares
135522	105382	46151607	Security lanyards
135531	105108	44103120	Toner collectors
135533	105298	45121617	Camera bags
135534	105298	45121618	Camera lens adapters
135535	104899	43212113	Compact disc CD or labeling printers
135537	105298	45121619	Picture card wallets
135538	101020	23220000	Equipo y maquinaria de procesamiento de pollos
135539	135538	23221000	Arrival department machinery and equipment
135540	105298	45121620	Camera power adapters
135541	117344	43201814	Equipo de duplicación de datos o soportes electrónicos
135542	135539	23221001	Crate unloading system
135545	105298	45121621	Picture card adapters
135551	107123	53102516	Gorras
135552	112970	53102706	Uniformes de seguridad
135553	112970	53102707	Doctors coat
135557	105177	44121633	Postage stamp dispensers
135559	112906	44103503	Binding spines or snaps
135560	112906	44103504	Binding coils or wire loops
135561	112906	44103505	Binding combs or strips
135562	105196	44121716	Highlighters
135563	105154	44111910	Hanging rails or holders
135564	101617	25191513	Ground support vehicle maintenance kit
135567	110244	56101710	Projector stands or carts
135568	107188	53131509	Mouth fresheners
135569	117094	41122808	General purpose trays
135570	105559	47121812	Cleaning scrapers
135571	105559	47121813	Scraper replacement blades
135572	102550	39121000	Equipamiento para distribución y conversión de alimentación
135573	135572	39121001	Distribution power transformers
135577	102550	39121100	Centros de control y distribución y accesorios
135578	135577	39121101	Load centers
135597	101146	23151816	Columnas de cromatografía
135598	101146	23151817	Medios de cromatografía
135601	104010	41112412	Pressure gauge
135603	110244	56101711	Modular furniture connectors
135604	110244	56101712	Pedestals
135610	107421	90111800	Habitaciones de hotel
135611	135610	90111801	Single room
135612	135610	90111802	Double room
135613	135610	90111803	Suite
135615	116767	41104927	Filter support screens
135625	117334	43201615	Drive bay cover kits
135631	105586	47131829	Toilet cleaners
135633	105659	48101919	Food service glasses or cups or mugs or container lids
135635	105131	44122023	Archboards
135636	105131	44122024	Binder handles
135637	105131	44122025	Binder pockets or accessories
135638	105118	44111518	Tarjeteros
135640	105549	47121900	Accesorios de equipo de limpieza
135641	135640	47121901	Squeege or washer holsters
135642	135640	47121902	Squeege or washer accessories
135652	105268	45112000	Equipo y suministros de microfilm
135653	135652	45112002	Microfiche reader printers
135656	105298	45121622	Camera lens cleaners
135658	105406	46171619	Sistemas de control de acceso o de seguridad
135659	105207	44121808	Electrical erasers
135661	101438	25101610	Camiones cisterna
135662	101456	25101908	Vehículos Quad
135663	105286	45121800	Equipo y suministros de producción de microfilmes
135664	135663	45121802	Microfilm duplicators
135665	135663	45121803	Microfilm jacket fillers
135666	135663	45121804	Microfilm processors
135667	105108	44103121	Printer or facsimile or photocopier roller guides
135668	105123	44111610	Coin trays
135669	105118	44111519	Collating racks
135670	104870	43211720	Point of sale payment terminal
135671	107526	25102106	Tractor head
135672	101438	25101611	Camiones de transporte
135681	181623	51271613	Lidocaine
135693	183449	51391734	Phenylephrine
135695	106645	51151606	Tropicamide
135698	106706	51172100	Antispasmodics
135708	106724	51171806	Metoclopramide
135719	181984	51284014	Oxitetraciclina
135721	181930	51283501	Cloxacilina
135723	184075	51452305	Naftanato de cobre
135724	106370	51101693	Toltrazuril
135725	184087	51453404	Flumetrín
135726	184081	51452801	Ivermectina
135728	184073	51451604	Oxfendazol
135729	106832	51201700	Poultry vaccines
135731	135729	51201702	E Coli vaccines
135732	135729	51201703	Gumboro vaccines
135733	135729	51201704	Avian infectious bronchitis vaccines
135734	135729	51201705	Newcastle virus vaccine
135735	181732	51281618	Neomicina
135738	106358	51240000	 eye
135749	181851	51282916	Enrofloxacina
135790	106319	50201714	Non dairy creamers
135792	105302	45121706	Photo cutters or trimmers
135795	105247	45101808	Thermal book binding machines
135796	105044	44101604	Base protection boards
135797	100758	14111531	Libros o cuadernos de registro
135798	105131	44122026	Paper claws
135800	105143	44111814	Work surface protection covers
135801	105683	48102107	Catering gloves or glove dispensers
135802	110244	56101715	Mail sorters or organizers
135805	105269	45111504	Lighting or power or data components for lecterns
135811	110244	56101716	Desktop organizer hutches
135813	105044	44101605	Paper jogging machines
135814	105044	44101606	Paper sorting machines
135815	105143	44111815	Drafting table covers
135816	105131	44122027	Expandable file folders
135820	117344	43201811	DVD de lectura y escritura
135822	105123	44111611	Money clips
135823	102603	39121534	Indicator or pilot lights
135830	108846	81111818	Third party warranty service
135831	133347	14111807	Multipurpose business book
135834	101266	24101512	Carretillas mecánicas
135836	135652	45112003	Microfiche or microfilm viewer components or accessories
135837	135652	45112004	Microfiche reader printer components or accessories
135838	135663	45121805	Microfilm camera components or accessories
135839	135663	45121806	Microfilm duplicator components or accessories
135840	135663	45121807	Microfilm jacket filler components or accessories
135841	135663	45121808	Microfilm processor components or accessories
135842	135663	45121809	Microfilm film supplies
135843	135663	45121810	Microfilm sundry components or accessories
135848	105123	44111612	Coin bag seal
135850	107739	44122119	Self adhesive fasteners
135851	133347	14111808	Accounting forms or accounting books
135852	133347	14111809	Bill of lading forms or bill of lading books
135853	133347	14111810	Personnel forms or personnel books
135854	133347	14111811	Sales forms or sales books
135855	133347	14111812	Inventory forms or inventory books
135856	133347	14111813	Correspondence forms or correspondence books
135857	133347	14111814	Tax forms or tax books
135863	105468	46182006	Protective films
135864	108748	80141507	Consumer based research or clinics or focus groups
135865	108748	80141508	Syndicated or proprietary forecast studies
135866	108748	80141509	Market intelligence or competitive analysis
135867	108753	80141612	Sales or marketing programs
135868	108753	80141613	After sales programs
135873	108753	80141618	Sales marketing agencies including print
135874	108753	80141619	Customer relationship center CRC management services
135877	107368	80141900	Ferias comerciales y exposiciones
135878	135877	80141901	Auto shows or other exhibits
135879	135877	80141902	Meetings events
135906	101120	23153200	Robótica
135915	144670	23241615	Taps
135925	105468	46182007	Powered air purifying respirator system PAPRs or accessories
135928	103649	41123400	Dispositivos de dosificación
135929	135928	41123401	Dosing cups
135930	135928	41123402	Dosing spoons
135931	135928	41123403	Dosing droppers
135935	117280	43191615	Pack de teléfono manos libres para el automóvil
135945	116853	41115320	Signal generators
135950	105170	44121512	Tapones de tubos de envío postal
135951	133347	14111815	Tent cards
135953	133672	45111704	Audio mixing consoles
135958	107751	46191504	Flame detectors
135965	102558	41112104	Audio transducers
135969	103950	41111929	Radiation detectors
135970	103950	41111930	Electrical power sensors
135971	103950	41111931	Flow sensors
135972	105406	46171620	Safety light curtains
135973	103950	41111932	Liquid leak detectors
135975	108721	80121706	Employment law services
135977	101120	23153400	Ensambladoras
135978	101120	23153500	Sistemas de pintura
135994	117273	43191507	Special purpose telephones
135998	117280	43191616	Centrex phone console
136004	142994	43202201	Telephone piece parts
136019	117280	43191618	Conversation recording units
136028	143019	43223211	Paging controllers
136029	143019	43223212	Paging terminals
136058	117280	43191623	Pay phone coin mechanisms
136059	117280	43191624	Pay phone coin chutes
136060	117280	43191625	Pay phone coin boxes
136061	117280	43191626	Pay phone hoppers
136062	117280	43191627	Pay phone coin box vault doors
136067	117469	43221807	Telecommunications dense wavelength division multiplexing DWDM filters
136073	117469	43221805	Asynchronous transfer mode ATM network equipment
136125	103950	41111933	Electrical charge sensors
136126	103950	41111934	Force or torque sensors
136127	103950	41111935	Tilt sensors
136128	103950	41111936	Complementary metal oxide semiconductor CMOS image sensors
136129	103950	41111937	Rotary position sensors
136130	103950	41111938	Level sensors or transmitters
136131	108721	80121707	Labor disputes law services
136132	105298	45121623	Camera controllers
136133	103950	41111939	Acoustic sensors
136136	103950	41111940	Color sensors
136137	103950	41111941	Olfactory sensors
136138	103950	41111942	Opacity or dust or visibility sensors
136139	103950	41111943	Electrical resistance or conductance sensors
136141	102558	41112105	Temperature transmitters
136142	103996	41112216	Thermowells
136143	103996	41112217	Thermoheads
136144	102558	41112106	Humidity transmitters
136147	103932	41111737	Videoscopes
136148	103932	41111738	Fiberscopes
136149	105287	45121519	Low light camera
136150	103849	41103415	Clean benches
136151	104017	41112516	Flow transmitters
136152	104870	43211717	Optical character recognition systems
